"id","SehirIlceMahalleAdi","UstID","minlongitude","minlatitude","maxlongitude","maxlatitude","MahalleID"
50657,YAĞIBASAN,1918,43.975301,39.088102,44.011190,39.123261,
50658,YASSITEPE,1918,43.935215,39.087765,43.978062,39.135865,
50659,YAVUZ SELİM,1918,43.888943,39.138214,43.913850,39.159083,
50660,YAYKILIÇ,1918,44.018730,38.992371,44.073086,39.036287,
50661,YENİYAKA,1918,44.002580,39.043698,44.037078,39.076536,
50662,YÜCELEN,1918,44.083412,38.936848,44.200956,38.986502,
50663,YUKARIÇANAK,1918,43.915604,39.018987,43.953218,39.034728,
50664,YUKARIDİKME,1918,44.103658,38.959107,44.182238,39.024676,
50665,YUKARIGÜLDEREN,1918,44.094439,39.023120,44.121523,39.060657,
50666,YUKARIKUYUCAK,1918,44.013161,39.123726,44.057473,39.171373,
50667,YUKARIMUTLU,1918,43.916216,39.165006,43.976641,39.215630,
50668,YUKARISAĞMALLI,1918,43.887409,38.898003,44.008220,38.944597,
50669,YUKARIYANIKTAŞ,1918,43.751641,39.203967,43.886918,39.340953,
50670,YUVACIK,1918,43.860381,38.954927,43.945749,39.005385,
50671,ZÜLFİBULAK,1918,44.011209,39.049538,44.045511,39.090311,
50672,ADNAN MENDERES,1919,43.044605,37.991386,43.061235,38.009721,
50673,AĞAÇLIK,1919,43.133317,38.140992,43.211461,38.256180,
50674,AKÇABÜK,1919,42.994737,38.022456,43.072628,38.084807,
50675,ALACAYAR,1919,43.129868,37.955296,43.234590,38.082526,
50676,AŞAĞINARLICA,1919,43.070319,38.087571,43.141199,38.196362,
50677,ATLIHAN,1919,42.747550,37.808954,42.872853,37.975558,
50678,BAHÇELİEVLER,1919,43.026238,38.000821,43.061758,38.021523,
50679,BİLGİ,1919,43.200391,38.028919,43.355149,38.163464,
50680,BOYUNPINAR,1919,43.198655,38.140539,43.306297,38.203053,
50681,ÇILGA,1919,42.901397,38.002606,43.002845,38.148329,
50682,CUMHURİYET,1919,43.057790,38.001100,43.065977,38.011059,
50683,DALBASTI,1919,42.911612,37.856513,42.968644,37.953726,
50684,DEREBAŞI,1919,43.156074,38.159924,43.325927,38.258261,
50685,DOKUZDAM,1919,43.147347,37.791073,43.268381,37.902950,
50686,ELİAÇIK,1919,43.105030,38.018886,43.189230,38.105521,
50687,GÖRENTAŞ,1919,43.135177,38.082150,43.195330,38.189317,
50688,IŞINLI,1919,43.072442,38.003457,43.120186,38.089193,
50689,KAÇIT,1919,42.946454,37.907096,43.059961,37.974735,
50690,KARŞIYAKA,1919,43.046494,38.005526,43.103228,38.076271,
50691,KONALGA,1919,43.036808,37.807823,43.161956,37.933212,
50692,KORULU,1919,42.868512,37.952380,42.970988,38.030505,
50693,NARLI,1919,42.917259,37.768705,42.988507,37.917216,
50694,ONAĞIL,1919,43.220478,38.173102,43.357248,38.265784,
50695,ÖVECEK,1919,42.855417,37.767425,42.926261,37.970820,
50696,SIRMALI,1919,43.136623,37.736919,43.482170,37.892196,
50697,SÖZVEREN,1919,43.044844,37.920260,43.146484,38.015699,
50698,SUGELDİ,1919,42.920570,37.755211,43.052360,37.907821,
50699,TEKNECİK,1919,43.191553,38.077872,43.258808,38.161709,
50700,TOYGA,1919,42.969933,37.970861,43.046494,38.022456,
50701,UZUNTEKNE,1919,43.000219,38.129507,43.133954,38.244356,
50702,YUKARINARLICA,1919,42.909414,38.084008,43.076199,38.210921,
50703,AKSORGUÇ,1920,43.950998,38.775254,44.031978,38.864202,
50704,ALTINBOĞA,1920,43.948945,38.675119,44.010397,38.738472,
50705,AŞAĞIAKÇAGÜL,1920,43.866652,38.860225,43.971763,38.905555,
50706,AŞAĞIBALÇIKLI,1920,44.099834,38.864853,44.151667,38.919853,
50707,AŞAĞIKOÇKIRAN,1920,44.143581,38.853004,44.234861,38.921970,
50708,AŞAĞIMOLLAHASAN,1920,43.887596,38.614932,43.934642,38.677002,
50709,AŞAĞITULGALI,1920,44.172770,38.751649,44.245694,38.805571,
50710,AŞAĞIYORGANLI,1920,44.038400,38.850119,44.102318,38.913896,
50711,BAĞRIAÇIK,1920,43.907649,38.466074,44.017177,38.555213,
50712,BODURAĞAÇ,1920,43.839431,38.816318,43.881089,38.891747,
50713,BOĞAZKESEN,1920,43.890619,38.719262,43.973662,38.762792,
50714,BOYALDI,1920,43.934477,38.610883,43.997929,38.659973,
50715,ÇAMURLU,1920,43.817457,38.550740,43.901651,38.633077,
50716,ÇAVUŞLAR,1920,44.104181,38.806429,44.153011,38.867530,
50717,ÇIRAKKÖY,1920,43.865873,38.809988,43.914814,38.892182,
50718,ÇUBUKLU,1920,43.979073,38.746079,44.061715,38.815599,
50719,CUMHURİYET,1920,43.930180,38.652486,44.015854,38.682064,
50720,DAĞDEVİREN,1920,44.048001,38.685100,44.104370,38.769767,
50721,DAMLACIK,1920,44.206759,38.795821,44.301597,38.876545,
50722,DÖNERDERE,1920,44.103660,38.677997,44.176189,38.776995,
50723,DORUTAY,1920,44.032824,38.767897,44.113197,38.842874,
50724,EĞRİBELEN,1920,44.158758,38.764241,44.208609,38.830649,
50725,EMEK,1920,43.943325,38.552025,44.000692,38.619790,
50726,GÖZDEĞMEZ,1920,44.055345,38.540786,44.101479,38.607397,
50727,GÜLTEPE,1920,43.891096,38.535749,43.965352,38.613364,
50728,GÜNYÜZLÜ,1920,44.110129,38.764602,44.172202,38.832663,
50729,HACIALİ,1920,43.905398,38.843016,43.968224,38.870322,
50730,HACIKIŞLAK,1920,43.908060,38.746756,43.979390,38.803438,
50731,HAZİNE,1920,43.840787,38.466489,43.925853,38.553093,
50732,İSTASYON,1920,43.967255,38.637268,44.014108,38.656848,
50733,KALECİK,1920,43.830496,38.742597,43.858161,38.812865,
50734,KARGALI,1920,43.990007,38.641506,44.018860,38.668765,
50735,KARLIYAMAÇ,1920,43.772385,38.487065,43.848728,38.545397,
50736,KAŞIKARA,1920,43.973238,38.493867,44.029909,38.591811,
50737,KIRKÇALI,1920,43.829417,38.727761,43.908607,38.798953,
50738,MAHMUDİYE,1920,43.930180,38.653814,43.990032,38.682064,
50739,MEHMETALAN,1920,44.010300,38.670417,44.105509,38.727158,
50740,MOLLATOPUZ,1920,44.056944,38.590301,44.125634,38.682919,
50741,OYMAKLI,1920,44.151117,38.825938,44.213462,38.856948,
50742,SAĞMALI,1920,43.968108,38.815518,44.058799,38.905921,
50743,SARIKÖY,1920,43.986068,38.581432,44.059402,38.641506,
50744,SAVATLI,1920,43.900322,38.664640,43.950321,38.719354,
50745,ŞEHİTTEPE,1920,43.972491,38.694490,44.048477,38.760249,
50746,ŞEMSETTİN,1920,43.855161,38.773159,43.908085,38.822972,
50747,SEYDİBEY,1920,43.901062,38.798591,43.963083,38.855083,
50748,SUGEÇER,1920,43.829418,38.656745,43.904851,38.730608,
50749,TEPEDAM,1920,44.010332,38.616185,44.085403,38.675234,
50750,YARIMKAYA,1920,43.829001,38.806923,43.862623,38.843187,
50751,YAVUZLAR,1920,44.067053,38.912396,44.120249,38.945231,
50752,YUKARIAYAZCA,1920,43.847427,38.624381,43.902390,38.664094,
50753,YUKARIBALÇIKLI,1920,44.119852,38.889719,44.199417,38.945604,
50754,YUKARIÇAVDARLIK,1920,43.781916,38.526930,43.871744,38.593474,
50755,YUKARIMOLLAHASAN,1920,43.862039,38.586144,43.934993,38.635440,
50756,YUKARITULGALI,1920,44.238648,38.748621,44.314749,38.824383,
50757,YUKARIYORGANLI,1920,44.070845,38.889349,44.119057,38.919191,
50758,YUMRUKLU,1920,44.057749,38.815718,44.126106,38.872749,
50759,YÜNKUŞAK,1920,44.023884,38.507655,44.060176,38.602379,
50760,AĞZIKARA,1921,43.715768,38.664620,43.782035,38.747530,
50761,AKTAŞ,1921,43.622391,38.570961,43.688198,38.636980,
50762,ALİPAŞA,1921,43.372863,38.500856,43.385280,38.510911,
50763,ARITOPRAK,1921,43.734788,38.461974,43.794442,38.571180,
50764,AŞAĞIÇİTLİ,1921,43.485527,38.535645,43.533143,38.596566,
50765,AŞAĞIGÖLALAN,1921,43.539728,38.681828,43.593661,38.763884,
50766,BAHÇIVAN,1921,43.383411,38.495939,43.395410,38.503855,
50767,BAKLATEPE,1921,43.540826,38.559244,43.611752,38.649847,
50768,BAKRAÇLI,1921,43.432948,38.414690,43.529027,38.475990,
50769,BEŞÇATAK,1921,43.537057,38.457401,43.598545,38.549202,
50770,BOSTANİÇİ,1921,43.410859,38.488129,43.466806,38.545791,
50771,BUZHANE,1921,43.319287,38.487404,43.358209,38.499128,
50772,ÇALIMLI,1921,43.743288,38.614275,43.832987,38.672139,
50773,CEVDET PAŞA,1921,43.368101,38.478545,43.392748,38.493415,
50774,CUMHURİYET,1921,43.382329,38.492047,43.393468,38.498136,
50775,DEĞİRMENARKI,1921,43.706879,38.588379,43.754218,38.677402,
50776,DEĞİRMENKÖY,1921,43.492634,38.452153,43.553730,38.540613,
50777,DEREÜSTÜ,1921,43.434705,38.540898,43.488970,38.579103,
50778,DİBEKLİ,1921,43.811124,38.616441,43.855543,38.727808,
50779,ERÇEK,1921,43.583908,38.636682,43.684956,38.678164,
50780,ESENLER,1921,43.408656,38.498775,43.430221,38.514056,
50781,GÖVELEK,1921,43.587964,38.457881,43.676110,38.572200,
50782,HACIBEKİR,1921,43.395868,38.465502,43.426271,38.487190,
50783,HAFİZİYE,1921,43.374473,38.487424,43.383957,38.502015,
50784,HALİLAĞA,1921,43.349744,38.489170,43.377850,38.501766,
50785,HATUNİYE,1921,43.352960,38.478946,43.370697,38.495748,
50786,ILIKAYNAK,1921,43.592513,38.701949,43.672898,38.799220,
50787,IRGAT,1921,43.576447,38.569186,43.650052,38.664662,
50788,KARAGÜNDÜZ,1921,43.579307,38.667346,43.695650,38.745717,
50789,KARAKOÇ,1921,43.728377,38.568715,43.837800,38.619582,
50790,KARPUZALANI,1921,43.444668,38.485307,43.480797,38.523888,
50791,KARŞIYAKA,1921,43.402683,38.473926,43.429948,38.496926,
50792,KAVUNCU,1921,43.461898,38.503044,43.489723,38.531751,
50793,KAYMAKLI,1921,43.672560,38.595774,43.720434,38.688457,
50794,KEVENLİ,1921,43.419940,38.451921,43.480992,38.492000,
50795,KIRATLI,1921,43.426475,38.520067,43.492856,38.554282,
50796,KÖŞEBAŞI,1921,43.513938,38.522454,43.559601,38.576280,
50797,ORTANCA,1921,43.653527,38.463223,43.736255,38.595970,
50798,SARMAÇ,1921,43.474555,38.449570,43.532720,38.534949,
50799,SELİMBEY,1921,43.339463,38.501181,43.374515,38.515535,
50800,ŞEREFİYE,1921,43.393468,38.494458,43.417818,38.503923,
50801,SERHAT,1921,43.392780,38.491951,43.419497,38.498498,
50802,SEYİT FEHİM ARVASİ,1921,43.390184,38.478512,43.410902,38.493036,
50803,VALİ MİTHAT BEY,1921,43.383918,38.501089,43.424782,38.520236,
50804,YALI,1921,43.315518,38.496277,43.350661,38.520599,
50805,YALINAĞAÇ,1921,43.530641,38.545796,43.596570,38.612243,
50806,YATIKSIRT,1921,43.779276,38.654686,43.830534,38.749020,
50807,YENİ,1921,43.412896,38.489380,43.441213,38.504170,
50808,YUKARIGÖLALAN,1921,43.555807,38.749293,43.610663,38.799862,
50809,YUKARIGÜNEYCE,1921,43.672161,38.682505,43.779745,38.749325,
50810,ABDURRAHMANLI (ABDURRAHMANLI),1922,35.590557,39.675279,35.647211,39.725673,
50811,AĞAÇLI (AĞAÇLI),1922,35.853787,39.739495,35.907960,39.786848,
50812,AHİSHAVİ,1922,35.874684,39.659835,35.893037,39.670125,
50813,AKÇAKIŞLA (AKÇAKIŞLA),1922,35.623284,39.514783,35.696681,39.560156,
50814,AKÇAKOYUNLU (AKÇAKOYUNLU),1922,35.704556,39.784314,35.759579,39.848408,
50815,ALİCİK (ALİCİK),1922,36.038283,39.799283,36.084262,39.877173,
50816,ALTILI (ALTILI),1922,35.763128,39.803686,35.816885,39.843089,
50817,ARDIÇALANI (ARDIÇALANI),1922,36.071594,39.606121,36.130522,39.658046,
50818,ARPALIK (ARPALIK),1922,35.578377,39.632419,35.649476,39.676421,
50819,ARSLANLI (ARSLANLI),1922,35.926626,39.766325,35.991122,39.822017,
50820,AŞAĞIÇULHALI (AŞAĞIÇULHALI),1922,36.007389,39.715236,36.051954,39.743316,
50821,BAHÇECİK (BAHÇECİK),1922,35.792695,39.852761,35.849248,39.910287,
50822,BAŞÇATAK (BAŞÇATAK),1922,35.820740,39.497773,35.958049,39.600358,
50823,BOĞAZKÖY (BOĞAZKÖY),1922,35.915317,39.808374,35.970202,39.867032,
50824,BOYALIK (BOYALIK),1922,35.730456,39.864819,35.787309,39.917985,
50825,BOZHÜYÜK (BOZHÜYÜK),1922,36.009789,39.566821,36.079169,39.651486,
50826,BULGURLU (BULGURLU),1922,35.859568,39.785005,35.927182,39.843072,
50827,ÇAĞLAYAN (ÇAĞLAYAN),1922,36.079510,39.515294,36.139703,39.583203,
50828,ÇAMLIK,1922,35.888033,39.656184,35.918802,39.669208,
50829,ÇAMPINAR (ÇAMPINAR),1922,35.643362,39.656008,35.687873,39.689038,
50830,ÇARDAK (ÇARDAK),1922,35.751858,39.808743,35.795945,39.865647,
50831,ÇAYPINAR (ÇAYPINAR),1922,35.675590,39.757655,35.729992,39.801638,
50832,ÇERÇİALANI (ÇERÇİALANI),1922,36.032609,39.502359,36.100953,39.575405,
50833,DAVULBAZ (DAVULBAZ),1922,35.846052,39.550810,35.958104,39.637670,
50834,DAVUTLU (DAVUTLU),1922,35.894365,39.703252,35.948495,39.746936,
50835,DAYILI (DAYILI),1922,35.569037,39.592123,35.670552,39.634132,
50836,DEREYURT (DEREYURT),1922,36.060204,39.649515,36.160097,39.726399,
50837,DOKUZ (DOKUZ),1922,36.017898,39.735879,36.072081,39.796833,
50838,DOLAK (DOLAK),1922,35.772785,39.840693,35.824508,39.898005,
50839,EMEK,1922,35.869600,39.664094,35.880680,39.681499,
50840,EVCİ (EVCİ),1922,35.948199,39.667368,36.010701,39.742001,
50841,EYNELLİ (EYNELLİ),1922,35.673463,39.522979,35.764004,39.602840,
50842,GÖKDERE (GÖKDERE),1922,35.685048,39.658620,35.732749,39.699628,
50843,GÜLLÜK (GÜLLÜK),1922,35.718289,39.619442,35.769726,39.676999,
50844,GÜLTEPE,1922,35.851384,39.644100,35.875026,39.667600,
50845,GÜMÜŞDİBEK (GÜMÜŞDİBEK),1922,35.686729,39.599734,35.724801,39.658915,
50846,GÜNDÜZLER (GÜNDÜZLER),1922,35.882618,39.914715,35.929950,39.937958,
50847,GÜNEYLİ,1922,35.814965,39.650727,35.900805,39.691452,
50848,HACIFAKILI (HACIFAKILI),1922,35.709107,39.676008,35.763350,39.728653,
50849,HALHACI (HALHACI),1922,35.707404,39.551010,35.802049,39.626530,
50850,HAYRAN (HAYRAN),1922,35.972336,39.726338,36.024961,39.777896,
50851,HÜYÜKLÜALANI (HÜYÜKLÜALANI),1922,36.102921,39.572330,36.147057,39.626322,
50852,İBRAHİM AĞA,1922,35.882691,39.658202,35.896306,39.663197,
50853,İBRAHİMAĞAÇİFTLİĞİ (İBRAHİMAĞAÇİFTLİĞİ),1922,35.898549,39.752829,35.936971,39.804415,
50854,İSTANBULLUOĞLU,1922,35.855687,39.630879,35.884555,39.671352,
50855,KALE (UMUTLU),1922,35.602823,39.752513,35.643082,39.774111,
50856,KARAALİKAÇAĞI (KARAALİKAÇAĞI),1922,35.636609,39.767343,35.678666,39.820658,
50857,KARACAÖREN (KARACAÖREN),1922,35.846654,39.841633,35.895070,39.896146,
50858,KARAÇOKRAK (UMUTLU),1922,35.629985,39.707689,35.670978,39.733036,
50859,KARADİKMEN (KARADİKMEN),1922,35.728348,39.752463,35.784970,39.809499,
50860,KARAHİSARTATLISI (UMUTLU),1922,35.615865,39.716483,35.666374,39.757571,
50861,KARAPİR (KARAPİR),1922,35.915431,39.634122,35.976406,39.712823,
50862,KARTAL (KARTAL),1922,35.622127,39.796445,35.662685,39.846761,
50863,KAYABAŞI (KAYABAŞI),1922,35.857019,39.893631,35.892749,39.933738,
50864,KAYAKIŞLA (KAYAKIŞLA),1922,35.999827,39.807976,36.045177,39.854570,
50865,KILINÇLI (KILINÇLI),1922,35.932213,39.848855,35.998811,39.910429,
50866,KIRLAR (KIRLAR),1922,35.695318,39.718418,35.746578,39.774197,
50867,KİRSİNKAVAĞI (KİRSİNKAVAĞI),1922,35.770585,39.751865,35.829281,39.804830,
50868,KIZILCAOVA (KIZILCAOVA),1922,35.945337,39.498186,36.059073,39.577940,
50869,KIZILDAĞ (KIZILDAĞ),1922,35.712743,39.826163,35.771085,39.872271,
50870,KONACI (OLUKÖZÜ),1922,35.744718,39.708384,35.803347,39.760669,
50871,KÖRÜK (KÖRÜK),1922,35.669177,39.690741,35.713258,39.739791,
50872,KÖYÜN KENDİSİ (AKBAŞ),1922,35.827082,39.687740,35.889234,39.721857,
50873,KÖYÜN KENDİSİ (PAZARCIK),1922,35.986721,39.767210,36.053897,39.816979,
50874,KUŞLUKAÇAĞI (KUŞLUKAÇAĞI),1922,35.807864,39.775764,35.859658,39.835250,
50875,MELİKLİ (MELİKLİ),1922,35.860321,39.689139,35.915251,39.740130,
50876,MERKEZ (BELEKÇAHAN),1922,35.640696,39.591316,35.687614,39.657556,
50877,MERKEZ (OLUKÖZÜ),1922,35.748075,39.651072,35.802396,39.714761,
50878,MUŞALİKALESİ (MUŞALİKALESİ),1922,35.802026,39.704744,35.867484,39.777783,
50879,OKÇULU (OKÇULU),1922,35.935507,39.731049,35.984500,39.790093,
50880,OLUCAK (UMUTLU),1922,35.582804,39.767408,35.641425,39.804248,
50881,ÖRENKALE (ÖRENKALE),1922,35.645415,39.727629,35.698333,39.774112,
50882,ORTAKÖY (ORTAKÖY),1922,35.976326,39.625703,36.064504,39.726338,
50883,ÖZER (ÖZER),1922,35.762441,39.568369,35.844665,39.656348,
50884,PAŞABEY (PAŞABEY),1922,35.923198,39.890971,36.006361,39.942907,
50885,SAĞIROĞLU (SAĞIROĞLU),1922,35.884745,39.878431,35.937935,39.916874,
50886,ŞAHNADERESİ (ŞAHNADERESİ),1922,35.786326,39.654298,35.829666,39.715314,
50887,SARIGÜNEY (SARIGÜNEY),1922,35.956407,39.801020,36.004788,39.854090,
50888,SAZLIDERE (SAZLIDERE),1922,35.642040,39.684510,35.686210,39.723253,
50889,SEKİKAŞI (SEKİKAŞI),1922,35.820760,39.883744,35.863967,39.925187,
50890,SEYRANTEPE,1922,35.889035,39.659387,35.909554,39.674714,
50891,TARHANA (TARHANA),1922,35.677323,39.857660,35.742233,39.924130,
50892,TAŞPINAR (TASPINAR),1922,35.986144,39.839861,36.050612,39.919291,
50893,TEKKEGÜNEYİ (TEKKEGÜNEYİ),1922,35.794585,39.599273,35.867157,39.695955,
50894,TEMURŞEYH (TEMURŞEYH),1922,35.669911,39.788318,35.711382,39.819155,
50895,ÜÇKARAAĞAÇ (ÜÇKARAAĞAÇ),1922,36.049671,39.683185,36.115452,39.751083,
50896,UMUT (UMUTLU),1922,35.582465,39.723652,35.625916,39.767408,
50897,UZAKÇAY (UZAKÇAY),1922,35.815862,39.805666,35.874740,39.861918,
50898,VEZİRALANI (VEZİRALANI),1922,36.067641,39.575339,36.103817,39.650089,
50899,YAZILITAŞ (YAZILITAŞ),1922,36.125951,39.581903,36.159981,39.678474,
50900,YEDİŞEHRİ (YEDİŞEHRİ),1922,35.904144,39.714165,35.955244,39.757392,
50901,YENİ,1922,35.882112,39.661215,35.906287,39.688240,
50902,YENİYAPAN (YENİYAPAN),1922,35.880545,39.831366,35.934456,39.880581,
50903,YEŞİLDERE,1922,35.867157,39.627334,35.916697,39.658574,
50904,YEŞİLTEPE,1922,35.877247,39.641130,35.891666,39.661590,
50905,YUKARIÇULHALI (YUKARIÇULHALI),1922,35.926176,39.550895,36.017565,39.667368,
50906,YÜNALANI (YÜNALANI),1922,35.656950,39.815720,35.715919,39.873802,
50907,AĞILLI (AĞILLI),1923,35.283488,40.085780,35.330974,40.124835,
50908,AŞAĞIKUYUCAK (AŞAĞIKUYUCAK),1923,35.268515,40.192504,35.300332,40.219485,
50909,AYDINLIK (KAZANKAYA),1923,35.293503,40.167537,35.340099,40.217735,
50910,BAKIRBOĞAZI (BAKIRBOĞAZI),1923,35.185472,40.156194,35.221094,40.183889,
50911,BAŞTÜRK,1923,35.333858,40.098265,35.379152,40.158893,
50912,BENLİOĞLU (BENLİOĞLU),1923,35.246791,40.185547,35.274802,40.208020,
50913,BENTBAŞI (KAZANKAYA),1923,35.293503,40.203122,35.342157,40.237871,
50914,BOĞAZKAYA (BOĞAZKAYA),1923,35.218229,40.142318,35.254822,40.179624,
50915,DANLIDAĞ,1923,35.241253,40.052520,35.302639,40.154051,
50916,DEREÇİFTLİK (DEREÇİFTLİK),1923,35.206884,40.079966,35.247652,40.136818,
50917,GÜROĞLU (GÜROĞLU),1923,35.221053,40.172048,35.254496,40.198651,
50918,HACIİLYAS (HACIİLYAS),1923,35.361958,40.209177,35.430224,40.243730,
50919,KIRIMOLUK (KIRIMOLUK),1923,35.369983,40.174198,35.430221,40.228065,
50920,KIYIKIŞLA (KIYIKIŞLA),1923,35.295772,40.096895,35.338985,40.167860,
50921,KIZILCAKIŞLA (KIZILCAKIŞLA),1923,35.330638,40.128412,35.395334,40.178660,
50922,KOCABEKİR (KOCABEKİR),1923,35.206880,40.136671,35.240511,40.165069,
50923,KÖYÜN KENDİSİ (BÜYÜKTORAMAN),1923,35.270941,40.151929,35.322765,40.197029,
50924,KÜÇÜKTORAMAN (KÜÇÜKTORAMAN),1923,35.246637,40.148103,35.280545,40.186653,
50925,KUŞSARAY (KUŞSARAY),1923,35.132688,40.070602,35.233266,40.121400,
50926,KUYU (KUYU),1923,35.156830,40.158734,35.189194,40.190784,
50927,MERCİMEKÖREN (MERCİMEKÖREN),1923,35.201062,40.118170,35.229005,40.148666,
50928,MERKEZ (BAYDİĞİN),1923,35.153161,40.190087,35.181122,40.234727,
50929,MERKEZ (KÖSRELİK),1923,35.132691,40.107883,35.202421,40.147083,
50930,MOLLAİSMAİL (MOLLAİSMAİL),1923,35.160212,40.184916,35.206100,40.229569,
50931,SAKIZLIK (SAKIZLIK),1923,35.184628,40.179727,35.225202,40.219455,
50932,ÜZÜMLÜK (ÜZÜMLÜK),1923,35.335851,40.171700,35.384813,40.241300,
50933,YENİ,1923,35.280545,40.116729,35.301918,40.154107,
50934,YENİCE,1923,35.234835,40.124249,35.249647,40.142563,
50935,ABDİLLİ (ABDİLLİ),1924,35.266473,39.285380,35.351243,39.348578,
50936,AŞAĞI,1924,35.196463,39.112102,35.245132,39.191713,
50937,AŞAĞI KARAKOÇ,1924,35.235128,39.143242,35.310488,39.169797,
50938,AŞAĞIHASİNLİ (OVAKENT),1924,35.146944,38.990248,35.226312,39.103257,
50939,AŞAĞISARIKAYA (YENİPAZAR),1924,35.103694,39.404710,35.149176,39.463990,
50940,BAĞLARBAŞI,1924,35.246139,39.165939,35.267714,39.191733,
50941,BAHARİYE (BAHARİYE),1924,35.170222,39.159674,35.217763,39.208709,
50942,BAHÇELER,1924,35.217355,39.183690,35.243868,39.196006,
50943,BAHÇELİEVLER (UZUNLU),1924,35.379968,39.242192,35.398164,39.256881,
50944,BAŞHOROZ (BAŞHOROZ),1924,35.313378,39.162825,35.419141,39.230786,
50945,BELÖREN (BELÖREN),1924,35.354562,39.004896,35.415182,39.115921,
50946,CAMİİ KEBİR (OVAKENT),1924,35.216754,39.043320,35.237601,39.066026,
50947,ÇARŞI,1924,35.237602,39.179253,35.249563,39.193689,
50948,CUMHURİYET (ÇAKMAK),1924,35.166022,39.293992,35.248114,39.377542,
50949,DEREÇEPNİ (DEREÇEPNİ),1924,35.122012,39.230345,35.225663,39.303284,
50950,EĞLENCE (YENİPAZAR),1924,34.987483,39.352800,35.062017,39.424875,
50951,ESENTEPE (ESENTEPE),1924,35.113191,39.103257,35.199922,39.180622,
50952,ESENTEPE (UZUNLU),1924,35.384302,39.250651,35.391212,39.257537,
50953,FATİH (SIRÇALI),1924,35.100367,39.305480,35.169728,39.370439,
50954,FETİH (ÖZLER),1924,35.107842,39.049586,35.152130,39.097961,
50955,GÖVDECİLİ (GÖVDECİLİ),1924,34.993738,39.407416,35.043200,39.450867,
50956,GÜVEÇLİ (GÜVEÇLİ),1924,35.306877,39.205680,35.374363,39.299616,
50957,HÜRRİYET (DEVECİPINAR),1924,35.362504,39.126953,35.376034,39.140744,
50958,İNÖNÜ (ÇALAPVERDİ),1924,35.263059,39.150702,35.337061,39.234432,
50959,İRŞAD (ÖZLER),1924,35.124593,39.056517,35.157022,39.091100,
50960,KARAKUYU (KARAKUYU),1924,35.341664,39.296059,35.478936,39.372289,
50961,KARŞIYAKA (YENİPAZAR),1924,35.044584,39.452498,35.112648,39.487814,
50962,KAYMAKAM KEMAL BEY (ÇALAPVERDİ),1924,35.281683,39.222908,35.325880,39.241211,
50963,KAYMAKAM KEMAL BEY,1924,35.249340,39.188324,35.266957,39.197152,
50964,KAZIM KARABEKİR (DEVECİPINAR),1924,35.368841,39.137751,35.383756,39.144799,
50965,KEMALİYE,1924,35.186258,39.193574,35.258369,39.258605,
50966,KEMALİYE (UZUNLU),1924,35.384646,39.248267,35.415231,39.275227,
50967,KOÇ (UZUNLU),1924,35.367860,39.248706,35.386555,39.261699,
50968,MEVLANA,1924,35.215503,39.128705,35.254068,39.180739,
50969,MEVLANA (OVAKENT),1924,35.228616,39.058950,35.245986,39.072378,
50970,MEVLANA (SIRÇALI),1924,35.111790,39.318095,35.173159,39.354476,
50971,MÜFTÜKIŞLA (MÜFTÜKIŞLA),1924,35.400581,39.122921,35.533430,39.240652,
50972,NAMIK KEMAL (DEVECİPINAR),1924,35.368060,39.123318,35.392522,39.138930,
50973,NAMIK KEMAL (OVAKENT),1924,35.237768,39.046652,35.265255,39.061249,
50974,OĞULCUK (OĞULCUK),1924,35.309021,39.067669,35.394884,39.146464,
50975,ÖMERLİ (YENİPAZAR),1924,35.095151,39.451386,35.143370,39.499699,
50976,POYRAZLI (POYRAZLI),1924,35.059696,39.343376,35.174852,39.417763,
50977,SELANİK (YENİPAZAR),1924,35.057158,39.416436,35.113764,39.466315,
50978,YAPALAK (YAPALAK),1924,35.240237,39.264364,35.320661,39.353040,
50979,YARAŞ (YENİPAZAR),1924,35.023748,39.389633,35.083255,39.464842,
50980,YAZIÇEPNİ (YAZIÇEPNİ),1924,35.261976,38.963543,35.356929,39.153371,
50981,YAZIKIŞLA (YAZIKIŞLA),1924,35.408239,39.030318,35.461697,39.123007,
50982,YENİ (YAMAÇLI),1924,35.042821,39.296220,35.062577,39.322727,
50983,YENİDOĞAN,1924,35.246226,39.191733,35.270276,39.207650,
50984,YENİKIŞLA (YENİKIŞLA),1924,35.335014,39.358388,35.379994,39.418656,
50985,YEŞİL (YAMAÇLI),1924,35.042821,39.315632,35.080992,39.332937,
50986,YEŞİLHİSAR (YEŞİLHİSAR),1924,35.130494,39.174413,35.173127,39.244360,
50987,YOĞUNHİSAR (YOĞUNHİSAR),1924,35.205446,39.251611,35.273319,39.313065,
50988,YUKARI,1924,35.176020,39.192865,35.246761,39.223092,
50989,YUKARI KARAKOÇ,1924,35.241480,39.136651,35.272164,39.152367,
50990,ZAFER (YAMAÇLI),1924,35.055603,39.296257,35.079015,39.322799,
50991,AKÇAKALE (HALIKÖY),1925,35.854137,40.017189,35.863980,40.021509,
50992,AŞAĞIKIZILÖZ (AŞAĞIKIZILÖZ),1925,35.909720,40.026812,35.940840,40.046297,
50993,BAHÇELİ EVLER (HALIKÖY),1925,35.881562,39.979904,35.905753,40.031464,
50994,BELÖREN (BELÖREN),1925,35.861099,39.936102,35.919885,39.991151,
